full_name,Buse Readability trend,Buse Readability pvalue,framework,Scalabrino Readability trend,Scalabrino Readability pvalue,FANIN trend,FANIN pvalue,FANOUT trend,FANOUT pvalue,CC trend,CC pvalue,CCM trend,CCM pvalue,CCS trend,CCS pvalue,EC trend,EC pvalue,KNTS trend,KNTS pvalue,NPATH trend,NPATH pvalue,NPLOG trend,NPLOG pvalue,PL trend,PL pvalue,LOC trend,LOC pvalue,DLOC trend,DLOC pvalue,Executable Line of Code trend,Executable Line of Code pvalue,CLOC trend,CLOC pvalue,BL trend,BL pvalue,NV trend,NV pvalue,AM trend,AM pvalue,NPRM trend,NPRM pvalue,NPM trend,NPM pvalue,PM trend,PM pvalue,LM trend,LM pvalue,STMT trend,STMT pvalue,DSTMT trend,DSTMT pvalue,ESTMT trend,ESTMT pvalue,CCR trend,CCR pvalue,WMC trend,WMC pvalue,NOC trend,NOC pvalue,DIT trend,DIT pvalue,LCOM trend,LCOM pvalue,CBO trend,CBO pvalue,RFC trend,RFC pvalue,NIV trend,NIV pvalue,questions trend,questions pvalue
googlearchive/android-RuntimePermissions,increasing,3.219646771412954e-13,googlearchive,decreasing,6.8833827526759706e-15,increasing,3.0677682616442326e-12,increasing,3.0677682616442326e-12,increasing,3.0677682616442326e-12,increasing,3.0677682616442326e-12,increasing,3.0677682616442326e-12,increasing,3.303579632074616e-12,increasing,3.303579632074616e-12,increasing,3.0677682616442326e-12,increasing,7.016609515630989e-14,decreasing,3.4927616354707425e-13,increasing,3.808629256418783e-08,decreasing,3.219646771412954e-13,increasing,7.016609515630989e-14,decreasing,3.4927616354707425e-13,decreasing,3.4927616354707425e-13,decreasing,3.219646771412954e-13,decreasing,3.219646771412954e-13,decreasing,3.219646771412954e-13,increasing,6.217248937900877e-15,decreasing,1.0436096431476471e-14,decreasing,3.219646771412954e-13,decreasing,3.4927616354707425e-13,decreasing,3.219646771412954e-13,decreasing,3.1646352205427775e-10,decreasing,2.97983859809392e-13,decreasing,3.4927616354707425e-13,decreasing,3.219646771412954e-13,increasing,3.219646771412954e-13,decreasing,3.219646771412954e-13,increasing,3.303579632074616e-12,decreasing,3.219646771412954e-13,increasing,4.0416261226638994e-08,increasing,0.0
googlearchive/android-ActiveNotifications,no trend,1.0,googlearchive,decreasing,6.2255778310316146e-09,no trend,0.38238237440965794,no trend,0.38238237440965794,no trend,0.38238237440965794,no trend,0.38238237440965794,no trend,0.38238237440965794,increasing,3.75921516138078e-12,increasing,3.75921516138078e-12,no trend,0.38238237440965794,decreasing,4.584625123982278e-09,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,no trend,0.38238237440965794,no trend,0.38238237440965794,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,increasing,9.503220432804937e-11,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,no trend,1.0,no trend,1.0,increasing,3.75921516138078e-12,increasing,4.246339466718041e-07,increasing,3.75921516138078e-12,decreasing,4.246339466718041e-07,increasing,2.9953817204386723e-13
googlearchive/android-Camera2Raw,no trend,1.0,googlearchive,increasing,0.0006394283886093088,no trend,0.15718402054448055,no trend,0.15718402054448055,increasing,0.009191958428492075,increasing,0.010306765499181747,increasing,0.009727253930748692,increasing,9.296448721940465e-09,increasing,5.075686537736601e-10,increasing,5.075686537736601e-10,increasing,0.009191958428492075,increasing,2.2403535877568714e-06,increasing,2.2403535877568714e-06,increasing,1.5962595435903282e-05,increasing,0.010306765499181747,no trend,0.15718402054448055,increasing,1.5962595435903282e-05,increasing,3.5415263671012553e-05,decreasing,0.0008486395597087082,decreasing,0.0008486395597087082,increasing,0.0008486395597087082,decreasing,0.0008486395597087082,decreasing,0.0009671651712210849,increasing,0.009191958428492075,no trend,0.15718402054448055,increasing,0.009727253930748692,decreasing,5.773159728050814e-15,increasing,0.009727253930748692,no trend,1.0,increasing,0.0008486395597087082,decreasing,0.0009671651712210849,increasing,2.2403535877568714e-06,decreasing,0.0008486395597087082,decreasing,0.0008486395597087082,increasing,0.0
googlearchive/android-DirectShare,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.4411375970933022e-09
googlearchive/android-AsymmetricFingerprintDialog,no trend,0.09242633367790787,googlearchive,decreasing,8.938942919201054e-10,no trend,0.09242633367790787,increasing,8.938942919201054e-10,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,increasing,2.4143161025946824e-07,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,increasing,2.4143161025946824e-07,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,increasing,2.4143161025946824e-07,no trend,0.09242633367790787,no trend,1.0,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,no trend,0.09242633367790787,increasing,9.139355938714289e-13
googlearchive/android-WearCompanionLibrary,no trend,1.0,googlearchive,decreasing,8.541035434461719e-09,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,1.7386092565629951e-13,decreasing,2.284838984678572e-13,increasing,1.7386092565629951e-13,increasing,1.7386092565629951e-13,decreasing,2.284838984678572e-13,increasing,1.7386092565629951e-13,decreasing,2.284838984678572e-13,increasing,1.7386092565629951e-13,decreasing,1.9828583219805296e-13,increasing,4.87585527508827e-11,increasing,7.753353514772243e-12,decreasing,1.9828583219805296e-13,decreasing,1.9828583219805296e-13,increasing,4.87585527508827e-11,increasing,7.753353514772243e-12,increasing,1.7386092565629951e-13,increasing,7.753353514772243e-12,decreasing,1.7386092565629951e-13,increasing,4.87585527508827e-11,decreasing,1.9828583219805296e-13,increasing,1.9828583219805296e-13,decreasing,1.9828583219805296e-13,decreasing,1.9828583219805296e-13,increasing,4.87585527508827e-11,decreasing,1.9828583219805296e-13,increasing,3.989958585748354e-09
googlearchive/android-WclDemoSample,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.989958585748354e-09
googlearchive/android-MultiWindowPlayground,no trend,1.0,googlearchive,no trend,0.09316068921859055,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,4.981253209912495e-08
googlearchive/android-DirectBoot,no trend,0.11586817865522714,googlearchive,decreasing,2.3377626501286386e-09,increasing,1.6219732223987648e-09,increasing,2.2103757988389816e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,2.395608378336078e-09,increasing,2.395608378336078e-09,increasing,2.2103757988389816e-06,increasing,2.395608378336078e-09,increasing,2.2103757988389816e-06,increasing,1.7806471248604794e-06,increasing,2.2103757988389816e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,no trend,1.0,decreasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,2.395608378336078e-09,increasing,2.2103757988389816e-06,increasing,2.395608378336078e-09,increasing,2.2103757988389816e-06,increasing,1.5164553186508556e-06,no trend,1.0,decreasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,2.2103757988389816e-06,increasing,1.7806471248604794e-06,increasing,1.7806471248604794e-06,increasing,6.333818777326528e-05
googlearchive/android-ScopedDirectoryAccess,no trend,1.0,googlearchive,increasing,0.02444414742360057,decreasing,0.02444414742360057,decreasing,0.02444414742360057,decreasing,0.02444414742360057,decreasing,0.02444414742360057,decreasing,0.02444414742360057,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,increasing,0.0002865435016778939,increasing,0.0009177589996127722,increasing,0.0002865435016778939,increasing,0.0002865435016778939,increasing,0.0001949014131401583,increasing,0.0001949014131401583,increasing,0.0001949014131401583,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,decreasing,0.0009177589996127722,increasing,0.0001949014131401583,increasing,0.0001949014131401583,increasing,0.0001949014131401583,decreasing,0.0009177589996127722,no trend,0.32485240527623116,no trend,1.0,increasing,0.0009177589996127722,decreasing,0.02444414742360057,increasing,0.0009177589996127722,decreasing,0.0009177589996127722,increasing,0.0002865435016778939,increasing,5.5528399975912635e-06
googlearchive/leanback-showcase,no trend,0.20810315650988143,googlearchive,decreasing,0.0,decreasing,9.075695750482282e-11,no trend,0.14901686380628543,no trend,0.1455879517136971,no trend,0.1455879517136971,no trend,0.1455879517136971,no trend,0.1455879517136971,no trend,0.1455879517136971,no trend,0.226403793461456,decreasing,4.589235658158941e-10,increasing,0.012886363970815884,no trend,0.19936586692266034,no trend,0.15605916814210308,no trend,0.1867671820186636,increasing,1.1403781911445421e-05,increasing,0.0,increasing,2.3223294398633243e-09,decreasing,5.572668992925855e-10,decreasing,2.1148962581207797e-09,decreasing,0.0001391789284772571,decreasing,0.040434814958201226,decreasing,6.01583668347061e-06,no trend,0.6628555343385156,no trend,0.36022757954983486,no trend,0.6988670799406123,no trend,0.519088947594659,no trend,0.717136584353423,decreasing,9.651612842276336e-12,decreasing,2.3666972825964194e-09,decreasing,2.1148962581207797e-09,increasing,0.0038259562715265982,decreasing,5.572668992925855e-10,decreasing,9.577485486622628e-05,increasing,0.0
googlearchive/android-AccelerometerPlay,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.044190088135167e-05
googlearchive/android-Notifications,decreasing,2.2620983750609724e-06,googlearchive,no trend,0.4728189025845986,increasing,0.0006119740268271112,increasing,0.00018210243047911412,no trend,0.0869799422579991,no trend,0.0869799422579991,no trend,0.0869799422579991,no trend,0.10187808611454297,no trend,0.6495457343309798,no trend,0.10508850972660078,no trend,0.6495457343309798,no trend,0.8620168393969778,no trend,0.1530027532442051,no trend,0.1402457860590942,no trend,0.1530027532442051,increasing,2.2663977361503385e-09,decreasing,2.3732426837730358e-05,decreasing,5.152345217140919e-10,increasing,9.083724440861474e-06,no trend,0.4134096997593977,decreasing,8.984302191095139e-11,no trend,0.9732030495296236,no trend,0.17282576844968123,decreasing,0.010833797610310558,decreasing,0.009479209416620504,decreasing,2.3732426837730358e-05,increasing,1.768962754056247e-11,decreasing,0.012990960364198445,increasing,0.009923640132773803,increasing,8.984302191095139e-11,decreasing,3.1098100348403435e-05,increasing,8.19269097007691e-11,increasing,9.083724440861474e-06,decreasing,8.984302191095139e-11,increasing,1.1520058240677145e-07
googlearchive/android-CommitContentSampleApp,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,7.222800135764373e-11
googlearchive/android-ConstraintLayoutExamples,decreasing,2.8532731732866523e-12,googlearchive,decreasing,6.283862319378386e-14,increasing,1.2142053831265542e-06,decreasing,0.007311856188544574,increasing,2.9309702220814415e-08,increasing,1.2642722804212525e-06,increasing,2.4473727266993706e-08,decreasing,0.007487469414062087,increasing,2.2355667317341954e-08,increasing,2.2355667317341954e-08,increasing,7.33879623737721e-12,increasing,1.7789458794936763e-10,increasing,1.4277468096679513e-13,increasing,7.882583474838611e-14,increasing,2.2355667317341954e-08,decreasing,2.4868995751603507e-14,increasing,1.199040866595169e-14,increasing,4.205983783478473e-09,increasing,8.348877145181177e-14,increasing,8.881784197001252e-14,increasing,7.578041416600456e-08,decreasing,4.5234616052880483e-10,increasing,8.348877145181177e-14,increasing,1.5121237595394632e-13,increasing,8.881784197001252e-14,increasing,2.2355667317341954e-08,decreasing,7.771561172376096e-15,increasing,8.881784197001252e-14,increasing,3.1750158058230227e-12,decreasing,4.1037936724164226e-05,increasing,2.2355667317341954e-08,increasing,1.1324274851176597e-14,increasing,8.348877145181177e-14,increasing,2.1385838211429586e-08,increasing,0.0
googlearchive/android-PictureInPicture,no trend,1.0,googlearchive,increasing,2.917765999921329e-06,decreasing,1.3748696745530253e-06,decreasing,0.009232976831183182,decreasing,2.917765999921329e-06,decreasing,2.917765999921329e-06,decreasing,2.917765999921329e-06,decreasing,0.00594544783493367,decreasing,1.3748696745530253e-06,decreasing,2.917765999921329e-06,decreasing,1.3748696745530253e-06,decreasing,0.009232976831183182,no trend,0.6291198137351972,increasing,7.077052468495992e-07,decreasing,0.009232976831183182,decreasing,0.00594544783493367,decreasing,0.00594544783493367,decreasing,2.482435506778735e-05,increasing,6.858013005039965e-06,decreasing,0.00594544783493367,increasing,2.482435506778735e-05,increasing,2.482435506778735e-05,no trend,0.08844198899835742,decreasing,0.009232976831183182,decreasing,0.00594544783493367,decreasing,0.009232976831183182,decreasing,0.0039015123130905494,decreasing,0.009232976831183182,increasing,2.482435506778735e-05,decreasing,2.482435506778735e-05,decreasing,0.00594544783493367,increasing,7.077052468495992e-07,increasing,6.858013005039965e-06,decreasing,0.00594544783493367,increasing,2.0519141941122143e-11
googlearchive/android-AutofillFramework,increasing,1.2636558466283532e-12,googlearchive,decreasing,6.661338147750939e-15,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,0.0,decreasing,4.440892098500626e-16,decreasing,2.220446049250313e-16,increasing,2.2575274982727933e-12,increasing,5.546674231027282e-13,increasing,6.306066779870889e-14,increasing,1.1242118347354335e-12,increasing,1.729683063445009e-11,decreasing,4.1636694092517246e-11,increasing,4.00768307429189e-12,decreasing,2.8423929876453258e-12,decreasing,2.1577850617404692e-11,decreasing,1.1242118347354335e-12,decreasing,1.6761658727659778e-10,decreasing,3.574918139293004e-12,increasing,2.2575274982727933e-12,increasing,3.8835601401387976e-13,decreasing,2.8423929876453258e-12,decreasing,8.854916799805324e-12,decreasing,1.2390088954816747e-11,decreasing,0.005092541187762034,decreasing,1.2434497875801753e-14,decreasing,4.1636694092517246e-11,decreasing,2.2974200319936244e-10,decreasing,2.8423929876453258e-12,decreasing,4.641598216892362e-11,increasing,3.4905140999796913e-09
googlearchive/android-NotificationChannels,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,2.322496639450833e-09
googlearchive/android-instant-apps,no trend,0.4022321732984735,googlearchive,decreasing,9.986945847639817e-06,increasing,0.001285754677826434,increasing,0.0016901326956049179,increasing,0.00172660034209704,increasing,0.0012007091367425282,increasing,0.0021454139979273368,no trend,0.2819144929369861,no trend,0.2819144929369861,increasing,0.0016901326956049179,increasing,4.5355394506785274e-07,increasing,8.826857653243536e-06,increasing,8.779680127135592e-06,increasing,1.1215096935801583e-05,increasing,1.3251870379482611e-05,no trend,0.9577829719611066,increasing,7.446409577394064e-06,no trend,0.05461922979372358,increasing,1.3504308467471304e-05,increasing,1.815311558539534e-05,increasing,1.0372104462863518e-05,decreasing,0.04920832870041281,increasing,8.826857653243536e-06,increasing,9.529056056001295e-06,increasing,1.964969608359013e-05,increasing,1.6765520358674735e-05,decreasing,1.1993747550675948e-07,increasing,1.3183703964081417e-05,increasing,0.04654843910649009,no trend,0.318388244242906,no trend,0.7913197913848038,increasing,8.685938174046726e-06,increasing,1.3504308467471304e-05,increasing,8.086818900299164e-06,increasing,3.9968028886505635e-15
googlearchive/android-EmojiCompat,no trend,1.0,googlearchive,decreasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,no trend,1.0,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,8.184096511598682e-09,increasing,4.033773315370581e-10,increasing,8.184096511598682e-09,increasing,4.033773315370581e-10,increasing,8.184096511598682e-09,increasing,8.184096511598682e-09,increasing,8.184096511598682e-09,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,decreasing,4.033773315370581e-10,increasing,4.033773315370581e-10,no trend,1.0,decreasing,8.184096511598682e-09,increasing,8.184096511598682e-09,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,4.033773315370581e-10,increasing,0.0010535116249912324
googlearchive/android-DownloadableFonts,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,8.419179723606618e-05
googlearchive/android-topeka,decreasing,6.20636875225955e-12,googlearchive,decreasing,2.382760655450511e-12,increasing,1.4649403912159187e-09,increasing,9.725070364563493e-07,increasing,2.9436564297213863e-10,increasing,1.4142620408108542e-10,increasing,8.630873793435967e-13,increasing,7.762035458824812e-11,increasing,1.3293759648647097e-08,increasing,1.9276469309659205e-10,increasing,9.858647231908435e-11,increasing,4.616751425601251e-12,increasing,6.286304810032561e-12,increasing,1.4201132232383173e-06,increasing,9.868728056972031e-11,increasing,7.016609515630989e-13,increasing,1.407980398937525e-10,decreasing,3.5993430458347575e-13,increasing,2.581490576858414e-12,increasing,3.5353941996163485e-12,increasing,4.5694292793996283e-10,increasing,1.5027785635890467e-06,increasing,4.910178930117581e-10,increasing,1.3868906023617456e-12,increasing,3.6247405077460826e-10,increasing,1.325490828207876e-10,increasing,3.992761676840928e-11,increasing,3.6526182078944203e-10,decreasing,1.9984014443252818e-15,increasing,2.9255264877292575e-11,increasing,5.260570645759799e-09,increasing,4.273428277912217e-10,increasing,2.581490576858414e-12,increasing,7.876376661997142e-09,increasing,0.0
googlearchive/android-fido,decreasing,3.637090628672013e-13,googlearchive,decreasing,1.6675949510158716e-10,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,decreasing,0.011357949667279543,decreasing,0.011357949667279543,decreasing,0.011357949667279543,decreasing,3.637090628672013e-13,decreasing,3.637090628672013e-13,increasing,2.182745095780092e-10,decreasing,0.011357949667279543,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,2.6695059800907472e-05,increasing,3.637090628672013e-13,increasing,2.182745095780092e-10,increasing,2.6695059800907472e-05,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,3.637090628672013e-13,increasing,3.637090628672013e-13,decreasing,0.011357949667279543,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,1.5311221179814538e-09,no trend,1.0,decreasing,3.637090628672013e-13,increasing,2.182745095780092e-10,increasing,3.637090628672013e-13,increasing,2.182745095780092e-10,increasing,2.182745095780092e-10,increasing,5.898215249544592e-11
googlearchive/android-SimpleMediaPlayer,no trend,1.0,googlearchive,no trend,1.0,increasing,3.474257548319315e-09,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,3.474257548319315e-09,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,increasing,9.510172427340535e-09
googlearchive/leanback-assistant,decreasing,0.0005275284188441809,googlearchive,decreasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,2.071676163950542e-12,increasing,2.071676163950542e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,decreasing,2.071676163950542e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,2.071676163950542e-12,increasing,2.071676163950542e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,1.8206103291618092e-11,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,1.8206103291618092e-11,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,2.071676163950542e-12,increasing,4.992228852529479e-12,decreasing,4.992228852529479e-12,increasing,1.8206103291618092e-11,decreasing,4.992228852529479e-12,decreasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,4.992228852529479e-12,increasing,6.372730754211631e-07
googlearchive/android-DarkTheme,no trend,1.0,googlearchive,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0,no trend,1.0
spring-cloud-samples/cloudfoundry-service-broker,decreasing,1.247890679678676e-13,spring-cloud-samples,decreasing,0.014648195021060628,decreasing,0.004036167281649128,decreasing,1.466333344080084e-06,no trend,0.1916149530426985,no trend,0.1916149530426985,no trend,0.1916149530426985,increasing,1.7763568394002505e-14,increasing,1.4055423491754482e-13,decreasing,0.00012292634153587834,increasing,1.0702549957386509e-13,increasing,0.0,increasing,1.2529123072368975e-08,increasing,0.0,increasing,1.5832626321099497e-08,increasing,2.220446049250313e-16,increasing,3.3932856524643285e-12,decreasing,1.7563728249569976e-12,increasing,3.3932856524643285e-12,increasing,4.981428602945925e-10,increasing,1.0680345496894006e-13,decreasing,4.504506310176737e-07,increasing,1.7763568394002505e-15,increasing,1.6554821957726062e-09,increasing,1.800846849420168e-08,increasing,1.4093166855744244e-08,decreasing,2.3593433873259073e-08,increasing,0.0,increasing,2.4729107650500737e-12,increasing,1.4978058793246873e-09,increasing,2.4302443093038306e-05,increasing,3.9968028886505635e-15,increasing,3.3932856524643285e-12,increasing,0.0,increasing,1.3322676295501878e-15
spring-cloud-samples/configserver,no trend,0.052403488216992145,spring-cloud-samples,no trend,0.35496439462022744,no trend,0.7593011681101514,no trend,0.7593011681101514,no trend,0.18106300188802305,no trend,0.18106300188802305,no trend,0.18106300188802305,no trend,0.18106300188802305,no trend,0.09075781222521795,no trend,0.18106300188802305,no trend,1.0,decreasing,0.016752859062256986,no trend,0.24086045549560708,no trend,0.26610807573717876,no trend,0.46488085242750765,no trend,0.20146906234598694,no trend,0.340048441874613,no trend,1.0,no trend,0.9043059050435962,no trend,0.20146906234598694,no trend,0.09075781222521795,no trend,0.09075781222521795,no trend,0.9043059050435962,decreasing,0.01622249952425725,no trend,0.11983990961985436,decreasing,0.03765514973427386,increasing,0.0003294916379434909,no trend,0.9043059050435962,no trend,1.0,no trend,0.09075781222521795,decreasing,0.0007794556209055337,no trend,0.08521194670080123,no trend,0.9043059050435962,decreasing,4.6435074048778446e-05,increasing,0.0
spring-cloud-samples/eureka,increasing,0.0,spring-cloud-samples,increasing,9.769962616701378e-15,decreasing,0.018422841291699132,decreasing,0.0037587135887373613,decreasing,0.0034044781383752998,decreasing,0.0034044781383752998,decreasing,0.0034044781383752998,increasing,0.0034044781383752998,decreasing,0.0034044781383752998,decreasing,0.0034044781383752998,decreasing,0.0034044781383752998,decreasing,0.0001275147906665275,decreasing,0.0001275147906665275,decreasing,0.0034044781383752998,decreasing,1.3322676295501878e-15,decreasing,2.2648549702353193e-14,decreasing,0.0034044781383752998,no trend,1.0,decreasing,0.0034044781383752998,decreasing,0.0031526241594721505,decreasing,0.0034044781383752998,no trend,0.09075781222521795,decreasing,0.0034044781383752998,decreasing,0.0001275147906665275,decreasing,0.0034044781383752998,decreasing,0.0001275147906665275,decreasing,1.388443147187779e-05,decreasing,0.0034044781383752998,no trend,1.0,decreasing,0.0031526241594721505,no trend,0.09075781222521795,no trend,0.9699121680613383,decreasing,0.0034044781383752998,no trend,0.34089241099544054,increasing,0.0
