AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,level,numberJavaFiles,packages,commitSha,commitDate,buse_readability,scalabrino_readability
,,,,,,,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,44.0,18.0,b7519eff108fdb23c2da17c9aaa85f9f2c3a9e9d,2016-01-05 21:00:21+00:00,3.0588969159659674e-06,0.5693334377148953
,,,,,,,,,,,,,,,,,,,,,,,,,,6.54014598540146,15.0,0.5304136253041363,13.255474452554745,2.6155717761557176,9.992700729927007,1.2506082725060828,5.885644768856448,3.727493917274939,0.2116788321167883,6.301703163017032,8.737226277372264,2.678832116788321,7.260340632603406,2.5304136253041363,2.18978102189781,2.734793187347932,1.1508515815085159,3.2798053527980535,,,,,0.3357664233576642,,0.7031630170316302,0.3260340632603406,,,0.19352798053527967,2.5304136253041363,2.18978102189781,2.734793187347932,1.1508515815085159,method,,,5379b25bf9b426029e900c5c9886ccc283bc8201,2016-01-13 19:26:02+00:00,2.925901397880491e-06,0.5682870766734236
1.8666666666666667,1.7,1.9833333333333334,1.025,10.533333333333333,0.16666666666666666,9.7,0.4166666666666667,1.275,9.55,6.666666666666667,0.10833333333333334,,0.18333333333333332,1.475,,,,3.475,1.6083333333333334,3.658333333333333,17.541666666666668,0.0,1.05,0.49166666666666664,2.1166666666666667,,71.90833333333333,6.366666666666666,58.425,16.683333333333334,40.791666666666664,7.308333333333334,,,,26.625,36.50833333333333,13.983333333333333,27.05,,,,,,3.5,2.8666666666666667,3.75,1.425,,1.975,1.15,,16.475,14.308333333333334,0.08949999999999998,8.991666666666667,7.825,9.691666666666666,4.208333333333333,class,,,5379b25bf9b426029e900c5c9886ccc283bc8201,2016-01-13 19:26:02+00:00,2.925901397880491e-06,0.5682870766734236
,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,20.0,5379b25bf9b426029e900c5c9886ccc283bc8201,2016-01-13 19:26:02+00:00,2.925901397880491e-06,0.5682870766734236
,,,,,,,,,,,,,,,,,,,,,,,,,,6.425629290617849,14.700228832951945,0.4874141876430206,13.036613272311213,2.540045766590389,9.782608695652174,1.2173913043478262,5.77116704805492,3.745995423340961,0.21967963386727687,6.14187643020595,8.5675057208238,2.6178489702517163,7.089244851258581,2.505720823798627,2.1647597254004576,2.71395881006865,1.1556064073226544,3.7757437070938216,,,,,0.38443935926773454,,0.6613272311212814,0.37528604118993136,,,0.2070938215102974,2.505720823798627,2.1647597254004576,2.71395881006865,1.1556064073226544,method,,,7f375b9b00db278f0cef5ea226034876178014d8,2016-01-18 12:42:35+00:00,2.9909214289445017e-06,0.569096673331388
1.853658536585366,1.7073170731707317,1.967479674796748,1.032520325203252,10.357723577235772,0.16260162601626016,9.609756097560975,0.3821138211382114,1.2520325203252032,9.341463414634147,6.4471544715447155,0.12195121951219512,,0.1951219512195122,1.5365853658536586,,,,3.5853658536585367,1.6178861788617886,3.7804878048780486,17.804878048780488,0.0,1.1626016260162602,0.5284552845528455,2.089430894308943,,72.8048780487805,6.40650406504065,59.27642276422764,16.739837398373982,41.36585365853659,7.317073170731708,,,,26.88617886178862,37.0,14.130081300813009,27.317073170731707,,,,,,3.4796747967479673,2.83739837398374,3.7235772357723578,1.4471544715447155,,1.983739837398374,1.1056910569105691,,17.146341463414632,15.0,0.08487804878048781,9.21951219512195,8.008130081300813,9.959349593495935,4.365853658536586,class,,,7f375b9b00db278f0cef5ea226034876178014d8,2016-01-18 12:42:35+00:00,2.9909214289445017e-06,0.569096673331388
,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,45.0,19.0,7f375b9b00db278f0cef5ea226034876178014d8,2016-01-18 12:42:35+00:00,2.9909214289445017e-06,0.569096673331388
,,,,,,,,,,,,,,,,,,,,,,,,,,6.469387755102041,14.712018140589569,0.48299319727891155,13.063492063492063,2.5396825396825395,9.80952380952381,1.2063492063492063,5.786848072562358,3.746031746031746,0.2199546485260771,6.165532879818594,8.587301587301587,2.614512471655329,7.111111111111111,2.5147392290249435,2.1678004535147393,2.7210884353741496,1.1541950113378685,3.9727891156462585,,,,,0.38095238095238093,,0.6621315192743764,0.37188208616780044,,,0.2052154195011337,2.5147392290249435,2.1678004535147393,2.7210884353741496,1.1541950113378685,method,,,355f9ac34a985685dc14417a08ef82581f035366,2016-01-17 16:58:31+00:00,2.925901397880491e-06,0.5639922246399999
1.8629032258064515,1.7096774193548387,1.9758064516129032,1.032258064516129,10.379032258064516,0.16129032258064516,9.637096774193548,0.3790322580645161,1.2580645161290323,9.362903225806452,6.475806451612903,0.12096774193548387,,0.20161290322580644,1.564516129032258,,,,3.5806451612903225,1.6370967741935485,3.782258064516129,17.798387096774192,0.0,1.153225806451613,0.5241935483870968,2.1048387096774195,,72.91935483870968,6.403225806451613,59.435483870967744,16.806451612903224,41.5,7.274193548387097,,,,27.024193548387096,37.12903225806452,14.169354838709678,27.403225806451612,,,,,,3.5161290322580645,2.846774193548387,3.7580645161290325,1.4435483870967742,,1.9838709677419355,1.1048387096774193,,17.258064516129032,15.129032258064516,0.08419354838709678,9.258064516129032,8.024193548387096,9.991935483870968,4.362903225806452,class,,,355f9ac34a985685dc14417a08ef82581f035366,2016-01-17 16:58:31+00:00,2.925901397880491e-06,0.5639922246399999
,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,19.0,355f9ac34a985685dc14417a08ef82581f035366,2016-01-17 16:58:31+00:00,2.925901397880491e-06,0.5639922246399999
,,,,,,,,,,,,,,,,,,,,,,,,,,6.469387755102041,14.712018140589569,0.48299319727891155,13.063492063492063,2.5396825396825395,9.80952380952381,1.2063492063492063,5.786848072562358,3.746031746031746,0.2199546485260771,6.165532879818594,8.587301587301587,2.614512471655329,7.111111111111111,2.5147392290249435,2.1678004535147393,2.7210884353741496,1.1541950113378685,3.9727891156462585,,,,,0.38095238095238093,,0.6621315192743764,0.37188208616780044,,,0.2052154195011337,2.5147392290249435,2.1678004535147393,2.7210884353741496,1.1541950113378685,method,,,16e5b235cebb5a9f6e0f2f1812a8934f7f3241dd,2016-01-20 16:35:19+00:00,2.925901397880491e-06,0.5639922246399999
1.8629032258064515,1.7096774193548387,1.9758064516129032,1.032258064516129,10.379032258064516,0.16129032258064516,9.637096774193548,0.3790322580645161,1.2580645161290323,9.362903225806452,6.475806451612903,0.12096774193548387,,0.20161290322580644,1.5564516129032258,,,,3.5806451612903225,1.6370967741935485,3.782258064516129,17.798387096774192,0.0,1.153225806451613,0.5241935483870968,2.1048387096774195,,72.89516129032258,6.395161290322581,59.42741935483871,16.798387096774192,41.49193548387097,7.266129032258065,,,,27.016129032258064,37.12096774193548,14.161290322580646,27.403225806451612,,,,,,3.5161290322580645,2.846774193548387,3.7580645161290325,1.4435483870967742,,1.9838709677419355,1.1048387096774193,,17.258064516129032,15.129032258064516,0.08411290322580646,9.258064516129032,8.024193548387096,9.991935483870968,4.362903225806452,class,,,16e5b235cebb5a9f6e0f2f1812a8934f7f3241dd,2016-01-20 16:35:19+00:00,2.925901397880491e-06,0.5639922246399999
,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,19.0,16e5b235cebb5a9f6e0f2f1812a8934f7f3241dd,2016-01-20 16:35:19+00:00,2.925901397880491e-06,0.5639922246399999
,,,,,,,,,,,,,,,,,,,,,,,,,,6.489932885906041,14.791946308724832,0.48322147651006714,13.156599552572708,2.577181208053691,9.874720357941834,1.192393736017897,5.798657718120805,3.720357941834452,0.21700223713646533,6.212527964205816,8.6331096196868,2.6442953020134228,7.1297539149888145,2.5078299776286355,2.161073825503356,2.7114093959731544,1.1521252796420582,4.03579418344519,,,,,0.37583892617449666,,0.6599552572706935,0.3668903803131991,,,0.2025950782997762,2.5078299776286355,2.161073825503356,2.7114093959731544,1.1521252796420582,method,,,63ab3e80d2d72786b103738cf0a95f1a254fa3d5,2016-01-18 12:44:32+00:00,6.605395421811796e-05,0.5585661798497211
1.8650793650793651,1.7063492063492063,1.9603174603174602,1.0238095238095237,10.444444444444445,0.15873015873015872,9.722222222222221,0.36507936507936506,1.253968253968254,9.396825396825397,6.468253968253968,0.11904761904761904,,0.20634920634920634,1.5555555555555556,,,,3.5634920634920637,1.6111111111111112,3.7698412698412698,17.76984126984127,0.0,1.1349206349206349,0.5317460317460317,2.1031746031746033,,72.93650793650794,6.373015873015873,59.56349206349206,16.865079365079364,41.595238095238095,7.190476190476191,,,,27.071428571428573,37.13492063492063,14.198412698412698,27.373015873015873,,,,,,3.507936507936508,2.8333333333333335,3.746031746031746,1.4365079365079365,,1.9761904761904763,1.1031746031746033,,16.984126984126984,14.88888888888889,0.08396825396825398,9.206349206349206,7.976190476190476,9.928571428571429,4.341269841269841,class,,,63ab3e80d2d72786b103738cf0a95f1a254fa3d5,2016-01-18 12:44:32+00:00,6.605395421811796e-05,0.5585661798497211
,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,47.0,19.0,63ab3e80d2d72786b103738cf0a95f1a254fa3d5,2016-01-18 12:44:32+00:00,6.605395421811796e-05,0.5585661798497211
,,,,,,,,,,,,,,,,,,,,,,,,,,6.530120481927711,14.983132530120482,0.5301204819277109,13.226506024096386,2.616867469879518,9.971084337349398,1.2674698795180723,5.88433734939759,3.706024096385542,0.20963855421686747,6.279518072289156,8.706024096385542,2.672289156626506,7.233734939759036,2.52289156626506,2.183132530120482,2.725301204819277,1.1493975903614457,3.253012048192771,,,,,0.3325301204819277,,0.7012048192771084,0.3228915662650602,,,0.19672289156626493,2.52289156626506,2.183132530120482,2.725301204819277,1.1493975903614457,method,,,909addb14ffe8f55ca2c0a3e29c79f1471878489,2016-01-21 15:37:27+00:00,2.925901397880491e-06,0.5695394714033929
1.8666666666666667,1.7,1.975,1.025,10.516666666666667,0.16666666666666666,9.683333333333334,0.4166666666666667,1.275,9.583333333333334,6.7,0.10833333333333334,,0.19166666666666668,1.4916666666666667,,,,3.5,1.6083333333333334,3.691666666666667,17.575,0.0,1.0666666666666667,0.49166666666666664,2.1333333333333333,,72.43333333333334,6.425,58.80833333333333,16.816666666666666,41.06666666666667,7.408333333333333,,,,26.775,36.708333333333336,14.066666666666666,27.2,,,,,,3.5,2.8666666666666667,3.75,1.425,,1.975,1.15,,16.5,14.333333333333334,0.08991666666666666,9.05,7.875,9.75,4.241666666666666,class,,,909addb14ffe8f55ca2c0a3e29c79f1471878489,2016-01-21 15:37:27+00:00,2.925901397880491e-06,0.5695394714033929
,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,20.0,909addb14ffe8f55ca2c0a3e29c79f1471878489,2016-01-21 15:37:27+00:00,2.925901397880491e-06,0.5695394714033929
,,,,,,,,,,,,,,,,,,,,,,,,,,6.489932885906041,14.791946308724832,0.48322147651006714,13.156599552572708,2.577181208053691,9.874720357941834,1.192393736017897,5.798657718120805,3.720357941834452,0.21700223713646533,6.212527964205816,8.6331096196868,2.6442953020134228,7.1297539149888145,2.5078299776286355,2.161073825503356,2.7114093959731544,1.1521252796420582,4.03579418344519,,,,,0.37583892617449666,,0.6599552572706935,0.3668903803131991,,,0.2025950782997762,2.5078299776286355,2.161073825503356,2.7114093959731544,1.1521252796420582,method,,,d199ac94a4cec28a19ce6922afcabf92ddee6ec1,2016-01-22 10:16:03+00:00,6.605395421811796e-05,0.5585661798497211
1.8650793650793651,1.7063492063492063,1.9603174603174602,1.0238095238095237,10.444444444444445,0.15873015873015872,9.722222222222221,0.36507936507936506,1.253968253968254,9.396825396825397,6.468253968253968,0.11904761904761904,,0.20634920634920634,1.5476190476190477,,,,3.5634920634920637,1.6111111111111112,3.7698412698412698,17.76984126984127,0.0,1.1349206349206349,0.5317460317460317,2.1031746031746033,,72.91269841269842,6.365079365079365,59.55555555555556,16.857142857142858,41.58730158730159,7.182539682539683,,,,27.063492063492063,37.12698412698413,14.19047619047619,27.373015873015873,,,,,,3.507936507936508,2.8333333333333335,3.746031746031746,1.4365079365079365,,1.9761904761904763,1.1031746031746033,,16.984126984126984,14.88888888888889,0.0838888888888889,9.206349206349206,7.976190476190476,9.928571428571429,4.341269841269841,class,,,d199ac94a4cec28a19ce6922afcabf92ddee6ec1,2016-01-22 10:16:03+00:00,6.605395421811796e-05,0.5585661798497211
,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,47.0,19.0,d199ac94a4cec28a19ce6922afcabf92ddee6ec1,2016-01-22 10:16:03+00:00,6.605395421811796e-05,0.5585661798497211
,,,,,,,,,,,,,,,,,,,,,,,,,,6.45353982300885,14.679203539823009,0.48008849557522126,13.059734513274336,2.559734513274336,9.79203539823009,1.1792035398230087,5.774336283185841,3.6924778761061945,0.21460176991150443,6.168141592920354,8.573008849557523,2.6261061946902653,7.075221238938053,2.493362831858407,2.148230088495575,2.6946902654867255,1.1504424778761062,4.103982300884955,,,,,0.37168141592920356,,0.6526548672566371,0.36283185840707965,,,0.20035398230088486,2.493362831858407,2.148230088495575,2.6946902654867255,1.1504424778761062,method,,,5c1775c7f70e4cca88190cf952884a6be278df08,2016-01-22 12:15:39+00:00,6.467783017190716e-05,0.5596909315759546
1.858267716535433,1.7007874015748032,1.952755905511811,1.0236220472440944,10.393700787401574,0.15748031496062992,9.669291338582678,0.36220472440944884,1.2519685039370079,9.377952755905511,6.456692913385827,0.12598425196850394,,0.2047244094488189,1.5433070866141732,,,,3.574803149606299,1.6062992125984252,3.779527559055118,17.8503937007874,0.0,1.125984251968504,0.5511811023622047,2.1023622047244093,,72.70866141732283,6.3700787401574805,59.330708661417326,16.834645669291337,41.36220472440945,7.196850393700787,,,,26.95275590551181,36.98425196850393,14.141732283464567,27.244094488188978,,,,,,3.4960629921259843,2.8188976377952755,3.732283464566929,1.4330708661417322,,1.984251968503937,1.094488188976378,,17.165354330708663,14.921259842519685,0.08606299212598426,9.181102362204724,7.952755905511811,9.89763779527559,4.346456692913386,class,,,5c1775c7f70e4cca88190cf952884a6be278df08,2016-01-22 12:15:39+00:00,6.467783017190716e-05,0.5596909315759546
,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,48.0,19.0,5c1775c7f70e4cca88190cf952884a6be278df08,2016-01-22 12:15:39+00:00,6.467783017190716e-05,0.5596909315759546
,,,,,,,,,,,,,,,,,,,,,,,,,,6.534772182254197,14.995203836930456,0.5347721822541966,13.227817745803357,2.642685851318945,9.97841726618705,1.2781774580335732,5.892086330935252,3.693045563549161,0.20863309352517986,6.273381294964029,8.69304556354916,2.683453237410072,7.223021582733813,2.5179856115107913,2.179856115107914,2.7194244604316546,1.1486810551558753,3.237410071942446,,,,,0.33093525179856115,,0.697841726618705,0.3213429256594724,,,0.19654676258992795,2.5179856115107913,2.179856115107914,2.7194244604316546,1.1486810551558753,method,,,24c6b356a09642c3479fb080b1ac6f8fb4fc2772,2016-01-21 15:47:37+00:00,2.925901397880491e-06,0.5696545142472893
1.8583333333333334,1.6916666666666667,1.975,1.025,10.516666666666667,0.16666666666666666,9.683333333333334,0.425,1.275,9.583333333333334,6.7,0.10833333333333334,,0.19166666666666668,1.5,,,,3.5166666666666666,1.6083333333333334,3.7083333333333335,17.591666666666665,0.0,1.0666666666666667,0.49166666666666664,2.15,,72.76666666666667,6.466666666666667,59.05833333333333,16.975,41.266666666666666,7.466666666666667,,,,26.866666666666667,36.81666666666667,14.158333333333333,27.283333333333335,,,,,,3.5,2.8666666666666667,3.75,1.425,,1.975,1.15,,16.5,14.333333333333334,0.09008333333333333,9.075,7.9,9.775,4.258333333333334,class,,,24c6b356a09642c3479fb080b1ac6f8fb4fc2772,2016-01-21 15:47:37+00:00,2.925901397880491e-06,0.5696545142472893
,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,20.0,24c6b356a09642c3479fb080b1ac6f8fb4fc2772,2016-01-21 15:47:37+00:00,2.925901397880491e-06,0.5696545142472893
,,,,,,,,,,,,,,,,,,,,,,,,,,6.4451754385964914,14.666666666666666,0.48026315789473684,13.035087719298245,2.56140350877193,9.774122807017545,1.1951754385964912,5.774122807017544,3.6732456140350878,0.21271929824561403,6.149122807017544,8.546052631578947,2.620614035087719,7.052631578947368,2.486842105263158,2.142543859649123,2.68640350877193,1.1491228070175439,4.072368421052632,,,,,0.3684210526315789,,0.6513157894736842,0.35964912280701755,,,0.20320175438596477,2.486842105263158,2.142543859649123,2.68640350877193,1.1491228070175439,method,,,b7b9d96dac9fd105db11c4d7c8fba808d85176a4,2016-01-25 10:51:07+00:00,6.467783017190716e-05,0.5607693950954813
1.8503937007874016,1.6929133858267718,1.952755905511811,1.0236220472440944,10.385826771653543,0.15748031496062992,9.653543307086615,0.3700787401574803,1.2519685039370079,9.409448818897637,6.488188976377953,0.12598425196850394,,0.2125984251968504,1.5590551181102361,,,,3.5984251968503935,1.6062992125984252,3.811023622047244,17.881889763779526,0.0,1.141732283464567,0.5511811023622047,2.1181102362204722,,73.20472440944881,6.425196850393701,59.69291338582677,16.96062992125984,41.62204724409449,7.291338582677166,,,,27.094488188976378,37.173228346456696,14.220472440944881,27.385826771653544,,,,,,3.4960629921259843,2.8188976377952755,3.732283464566929,1.4330708661417322,,1.984251968503937,1.094488188976378,,17.188976377952756,14.94488188976378,0.08653543307086614,9.236220472440944,8.0,9.952755905511811,4.377952755905512,class,,,b7b9d96dac9fd105db11c4d7c8fba808d85176a4,2016-01-25 10:51:07+00:00,6.467783017190716e-05,0.5607693950954813
,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,48.0,19.0,b7b9d96dac9fd105db11c4d7c8fba808d85176a4,2016-01-25 10:51:07+00:00,6.467783017190716e-05,0.5607693950954813
,,,,,,,,,,,,,,,,,,,,,,,,,,6.449781659388647,14.679039301310043,0.4847161572052402,13.037117903930131,2.5851528384279474,9.781659388646288,1.205240174672489,5.781659388646288,3.6615720524017465,0.21179039301310043,6.14410480349345,8.534934497816593,2.631004366812227,7.043668122270742,2.482532751091703,2.1397379912663754,2.6812227074235806,1.148471615720524,4.054585152838428,,,,,0.36681222707423583,,0.648471615720524,0.35807860262008734,,,0.2030131004366811,2.482532751091703,2.1397379912663754,2.6812227074235806,1.148471615720524,method,,,6aef88956e09fd6f08f33c3ac553fc9d8b32d4e2,2016-01-25 10:51:11+00:00,6.467783017190716e-05,0.5609417962651737
1.8503937007874016,1.6929133858267718,1.9448818897637796,1.0236220472440944,10.377952755905511,0.15748031496062992,9.653543307086615,0.3700787401574803,1.2519685039370079,9.409448818897637,6.488188976377953,0.12598425196850394,,0.2125984251968504,1.5669291338582678,,,,3.6141732283464565,1.6062992125984252,3.826771653543307,17.89763779527559,0.0,1.141732283464567,0.5511811023622047,2.1338582677165356,,73.51968503937007,6.464566929133858,59.92913385826772,17.11023622047244,41.811023622047244,7.346456692913386,,,,27.181102362204726,37.275590551181104,14.307086614173228,27.46456692913386,,,,,,3.4960629921259843,2.8188976377952755,3.732283464566929,1.4330708661417322,,1.984251968503937,1.094488188976378,,17.188976377952756,14.94488188976378,0.08669291338582677,9.259842519685039,8.023622047244094,9.976377952755906,4.393700787401575,class,,,6aef88956e09fd6f08f33c3ac553fc9d8b32d4e2,2016-01-25 10:51:11+00:00,6.467783017190716e-05,0.5609417962651737
,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,48.0,19.0,6aef88956e09fd6f08f33c3ac553fc9d8b32d4e2,2016-01-25 10:51:11+00:00,6.467783017190716e-05,0.5609417962651737
,,,,,,,,,,,,,,,,,,,,,,,,,,6.534772182254197,14.995203836930456,0.5347721822541966,13.227817745803357,2.642685851318945,9.97841726618705,1.2781774580335732,5.894484412470024,3.693045563549161,0.20863309352517986,6.273381294964029,8.69304556354916,2.683453237410072,7.223021582733813,2.5179856115107913,2.179856115107914,2.7194244604316546,1.1486810551558753,3.237410071942446,,,,,0.33093525179856115,,0.697841726618705,0.3213429256594724,,,0.19654676258992795,2.5179856115107913,2.179856115107914,2.7194244604316546,1.1486810551558753,method,,,aecbcd362fed064f9c51a7317199855937c1dafe,2016-01-25 11:57:15+00:00,2.925901397880491e-06,0.5695995776612065
1.8583333333333334,1.6916666666666667,1.975,1.025,10.516666666666667,0.16666666666666666,9.683333333333334,0.425,1.275,9.583333333333334,6.7,0.10833333333333334,,0.19166666666666668,1.5,,,,3.5166666666666666,1.6083333333333334,3.7083333333333335,17.591666666666665,0.0,1.0666666666666667,0.49166666666666664,2.15,,72.76666666666667,6.466666666666667,59.05833333333333,16.975,41.266666666666666,7.466666666666667,,,,26.866666666666667,36.81666666666667,14.158333333333333,27.283333333333335,,,,,,3.5,2.8666666666666667,3.75,1.425,,1.975,1.15,,16.5,14.333333333333334,0.09008333333333333,9.075,7.9,9.775,4.258333333333334,class,,,aecbcd362fed064f9c51a7317199855937c1dafe,2016-01-25 11:57:15+00:00,2.925901397880491e-06,0.5695995776612065
,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,20.0,aecbcd362fed064f9c51a7317199855937c1dafe,2016-01-25 11:57:15+00:00,2.925901397880491e-06,0.5695995776612065
,,,,,,,,,,,,,,,,,,,,,,,,,,6.449781659388647,14.679039301310043,0.4847161572052402,13.037117903930131,2.5851528384279474,9.781659388646288,1.205240174672489,5.783842794759825,3.6615720524017465,0.21179039301310043,6.14410480349345,8.534934497816593,2.631004366812227,7.043668122270742,2.482532751091703,2.1397379912663754,2.6812227074235806,1.148471615720524,4.054585152838428,,,,,0.36681222707423583,,0.648471615720524,0.35807860262008734,,,0.2030131004366811,2.482532751091703,2.1397379912663754,2.6812227074235806,1.148471615720524,method,,,0d4c02a241cbc5a986bfcbd14fbab4c1ca0118d6,2016-01-25 12:12:02+00:00,6.467783017190716e-05,0.5609046332804706
1.8503937007874016,1.6929133858267718,1.9448818897637796,1.0236220472440944,10.377952755905511,0.15748031496062992,9.653543307086615,0.3700787401574803,1.2519685039370079,9.409448818897637,6.488188976377953,0.12598425196850394,,0.2125984251968504,1.5669291338582678,,,,3.6141732283464565,1.6062992125984252,3.826771653543307,17.89763779527559,0.0,1.141732283464567,0.5511811023622047,2.1338582677165356,,73.51968503937007,6.464566929133858,59.92913385826772,17.11023622047244,41.811023622047244,7.346456692913386,,,,27.181102362204726,37.275590551181104,14.307086614173228,27.46456692913386,,,,,,3.4960629921259843,2.8188976377952755,3.732283464566929,1.4330708661417322,,1.984251968503937,1.094488188976378,,17.188976377952756,14.94488188976378,0.08669291338582677,9.259842519685039,8.023622047244094,9.976377952755906,4.393700787401575,class,,,0d4c02a241cbc5a986bfcbd14fbab4c1ca0118d6,2016-01-25 12:12:02+00:00,6.467783017190716e-05,0.5609046332804706
,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,48.0,19.0,0d4c02a241cbc5a986bfcbd14fbab4c1ca0118d6,2016-01-25 12:12:02+00:00,6.467783017190716e-05,0.5609046332804706
,,,,,,,,,,,,,,,,,,,,,,,,,,6.543269230769231,15.01923076923077,0.5360576923076923,13.247596153846153,2.641826923076923,9.995192307692308,1.28125,5.9014423076923075,3.699519230769231,0.2091346153846154,6.283653846153846,8.70673076923077,2.6850961538461537,7.235576923076923,2.5216346153846154,2.1826923076923075,2.7235576923076925,1.1490384615384615,3.2451923076923075,,,,,0.3317307692307692,,0.6995192307692307,0.32211538461538464,,,0.19701923076923064,2.5216346153846154,2.1826923076923075,2.7235576923076925,1.1490384615384615,method,,,8e36f03cf52f968a836511c33da3da1bf5873a80,2016-01-26 11:21:32+00:00,2.925901397880491e-06,0.5694723765662579
1.8666666666666667,1.6916666666666667,1.975,1.025,10.525,0.16666666666666666,9.691666666666666,0.425,1.275,9.583333333333334,6.7,0.10833333333333334,,0.19166666666666668,1.5,,,,3.5083333333333333,1.6083333333333334,3.7,17.583333333333332,0.0,1.0666666666666667,0.49166666666666664,2.1416666666666666,,72.70833333333333,6.458333333333333,59.00833333333333,16.941666666666666,41.24166666666667,7.466666666666667,,,,26.85,36.791666666666664,14.141666666666667,27.266666666666666,,,,,,3.5,2.8666666666666667,3.75,1.425,,1.975,1.15,,16.5,14.333333333333334,0.09008333333333333,9.066666666666666,7.891666666666667,9.766666666666667,4.25,class,,,8e36f03cf52f968a836511c33da3da1bf5873a80,2016-01-26 11:21:32+00:00,2.925901397880491e-06,0.5694723765662579
,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,46.0,20.0,8e36f03cf52f968a836511c33da3da1bf5873a80,2016-01-26 11:21:32+00:00,2.925901397880491e-06,0.5694723765662579
,,,,,,,,,,,,,,,,,,,,,,,,,,6.543269230769231,15.01923076923077,0.5360576923076923,13.247596153846153,2.641826923076923,9.995192307692308,1.28125,5.903846153846154,3.699519230769231,0.2091346153846154,6.283653846153846,8.70673076923077,2.6850961538461537,7.235576923076923,2.5216346153846154,2.1826923076923075,2.7235576923076925,1.1490384615384615,3.2451923076923075,,,,,0.3317307692307692,,0.6995192307692307,0.32211538461538464,,,0.19701923076923064,2.5216346153846154,2.1826923076923075,2.7235576923076925,1.1490384615384615,method,,,2bc7482aa8f3750e025e5d05da8abf991ff41bf1,2016-01-26 12:44:35+00:00,2.925901397880491e-06,0.5694124457450767
